image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405294492.jpg,Star Wars Annual 2020,Lucasfilm,Hardback,0.0,9.22,$,10.3,9781405294492,Reference,dataset/Reference/0000626.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1999/9780199937394.jpg,The Jazz Standards,Ted Gioia,Hardback,4.5,27.22,$,37.6,9780199937394,Reference,dataset/Reference/0000627.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5910/9781591030027.jpg,ECG Ruler Pocketcard,Borm Bruckmeier Publishing,Cards,0.0,4.18,$,,9781591030027,Reference,dataset/Reference/0000628.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7824/9781782434344.jpg,The Queen's English,Dr Bernard C. Lamb,Paperback,4.0,7.07,$,9.5,9781782434344,Reference,dataset/Reference/0000629.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9452/9781945272240.jpg,Summary of The Intelligent Investor,Instaread Summaries,Paperback,3.5,5.69,$,,9781945272240,Reference,dataset/Reference/0000630.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513486.jpg,The New Penguin Atlas of Ancient History,Colin McEvedy,Paperback,4.0,10.88,$,12.4,9780140513486,Reference,dataset/Reference/0000631.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300151305.jpg,The Library at Night,Alberto Manguel,Paperback,4.0,16.98,$,,9780300151305,Reference,dataset/Reference/0000632.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1997/9780199746538.jpg,Atlas of World History,Patrick O'Brien,Hardback,4.0,36.01,$,47.3,9780199746538,Reference,dataset/Reference/0000633.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5515/9781551526430.jpg,Conflict Is Not Abuse,Sarah Schulman,Paperback,4.0,13.64,$,21.1,9781551526430,Reference,dataset/Reference/0000634.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198390121.jpg,Oxford IB Diploma Programme: Mathematics Higher Level Course Companion,Josip Harcet,Mixed media product,4.5,78.39,$,,9780198390121,Reference,dataset/Reference/0000635.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9906/9780990686446.jpg,The Tactical Guide to Women,Shawn T Smith,Paperback,4.5,16.79,$,,9780990686446,Reference,dataset/Reference/0000636.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5992/9781599219882.jpg,Shoestring Chic,Kerrie Hess,Hardback,3.5,12.65,$,14.95,9781599219882,Reference,dataset/Reference/0000637.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6231/9781623152567.jpg,Fermentation for Beginners,Drakes Press,Paperback,4.0,9.16,$,,9781623152567,Reference,dataset/Reference/0000638.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199578542.jpg,The Oxford Dictionary of Music,Tim Rutherford-Johnson,Paperback,4.0,14.26,$,16.0,9780199578542,Reference,dataset/Reference/0000639.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7894/9780789479884.jpg,The Human Body,Martyn Page,Paperback,4.0,19.37,$,21.5,9780789479884,Reference,dataset/Reference/0000640.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786481375.jpg,Speeches That Changed the World,Quercus,Hardback,4.0,19.41,$,21.1,9781786481375,Reference,dataset/Reference/0000641.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3490/9780349006147.jpg,Rainbow in the Cloud,Maya Angelou,Paperback,4.0,6.81,$,11.5,9780349006147,Reference,dataset/Reference/0000642.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071775304.jpg,"Crucial Conversations: Tools for Talking When Stakes Are High, Second Edition",Kerry Patterson,Hardback,4.0,23.91,$,32.4,9780071775304,Reference,dataset/Reference/0000643.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007466481.jpg,Collins Fungi Guide,Stefan T. Buczacki,Paperback,4.5,27.22,$,30.9,9780007466481,Reference,dataset/Reference/0000644.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1997/9780199798100.jpg,Complexity,Melanie Mitchell,Paperback,4.0,17.92,$,18.0,9780199798100,Reference,dataset/Reference/0000645.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836528795.jpg,Information Graphics,Sandra Rendgen,Hardback,4.5,66.88,$,,9783836528795,Reference,dataset/Reference/0000646.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1189/9781118944042.jpg,Medical Terminology For Dummies,Beverley Henderson,Paperback,4.0,16.17,$,20.9,9781118944042,Reference,dataset/Reference/0000647.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9328/9781932841664.jpg,"I, Steve",George Beahm,Paperback,3.5,9.66,$,,9781932841664,Reference,dataset/Reference/0000648.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8133/9780813349107.jpg,Nonlinear Dynamics and Chaos,Steven H. Strogatz,Paperback,4.5,66.87,$,,9780813349107,Reference,dataset/Reference/0000649.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846144820.jpg,What are Universities For?,Stefan Collini,Paperback,3.5,10.1,$,12.4,9781846144820,Reference,dataset/Reference/0000650.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3161/9780316133265.jpg,The Onion Book of Known Knowledge,The Onion,Hardback,4.0,24.02,$,29.9,9780316133265,Reference,dataset/Reference/0000651.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8453/9781845339623.jpg,Rum The Manual,Dave Broom,Hardback,4.0,14.63,$,19.35,9781845339623,Reference,dataset/Reference/0000652.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198389972.jpg,Oxford IB Diploma Programme: English A: Language and Literature Course Companion,Rob Allison,Paperback,4.0,52.51,$,,9780198389972,Reference,dataset/Reference/0000653.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8024/9780802408372.jpg,101 Conversation Starters For Couples,Gary D Chapman,Paperback,4.0,6.26,$,7.0,9780802408372,Reference,dataset/Reference/0000654.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141012629.jpg,The Penguin Atlas of World History,Hermann Kinder,Paperback,4.0,14.04,$,16.0,9780141012629,Reference,dataset/Reference/0000655.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5614/9781561483907.jpg,Little Book of Conflict Transformation,John Lederach,Paperback,4.0,5.8,$,,9781561483907,Reference,dataset/Reference/0000656.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2410/9780241007907.jpg,Ultimate Star Wars,DK,Hardback,4.5,72.42,$,,9780241007907,Reference,dataset/Reference/0000657.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307352385.jpg,Jane Austen Address Book,Potter Gift,Paperback,5.0,6.62,$,10.3,9780307352385,Reference,dataset/Reference/0000658.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844258666.jpg,NASA Space Shuttle Manual,David Baker,Hardback,4.0,23.87,$,27.5,9781844258666,Reference,dataset/Reference/0000659.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5977/9781597755955.jpg,"World For Kids, The, Poster Sized, Boxed",National Geographic Maps,Sheet map,0.0,14.28,$,18.0,9781597755955,Reference,dataset/Reference/0000660.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513356.jpg,The Penguin Historical Atlas of Ancient Greece,Robert Morkot,Paperback,4.0,13.71,$,,9780140513356,Reference,dataset/Reference/0000661.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198390084.jpg,Oxford IB Diploma Programme: English A: Literature Course Companion,Hannah Tyson,Paperback,3.5,51.75,$,,9780198390084,Reference,dataset/Reference/0000662.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465042487.jpg,The Rise of the Creative Class--Revisited,Richard Florida,Paperback,3.5,12.43,$,15.99,9780465042487,Reference,dataset/Reference/0000663.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7151/9780715120002.jpg,Common Worship Main Volume,,Hardback,4.0,16.33,$,17.51,9780715120002,Reference,dataset/Reference/0000664.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9061/9781906155483.jpg,"Visual Aid: Stuff You've Forgotten, Things You Never Thought You Knew and Lessons You Didn't Get Around to Learning",Draught Associates,Paperback,4.0,9.35,$,10.99,9781906155483,Reference,dataset/Reference/0000665.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199534463.jpg,"A Dictionary of Construction, Surveying, and Civil Engineering",Christopher Gorse,Paperback,4.5,12.36,$,16.0,9780199534463,Reference,dataset/Reference/0000666.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486240619.jpg,"An Introduction to Information Theory, Symbols, Signals and Noise",John R. Pierce,Paperback,4.0,14.73,$,15.0,9780486240619,Reference,dataset/Reference/0000667.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691132952.jpg,The New Encyclopedia of Snakes,Chris Mattison,Hardback,4.5,36.06,$,,9780691132952,Reference,dataset/Reference/0000668.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5697/9781569767061.jpg,Culinary Reactions,Simon Quellen Field,Paperback,3.5,16.43,$,17.0,9781569767061,Reference,dataset/Reference/0000669.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7369/9780736914116.jpg,The Prayer That Changes Everything (R),Stormie Omartian,Paperback,4.5,5.99,$,7.0,9780736914116,Reference,dataset/Reference/0000670.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9109/9781910931264.jpg,Speaking in Tongues,Ella Frances Sanders,Hardback,4.0,12.35,$,12.9,9781910931264,Reference,dataset/Reference/0000671.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787014589.jpg,Lonely Planet Canada Planning Map,Lonely Planet,Sheet map,0.0,5.17,$,6.2,9781787014589,Reference,dataset/Reference/0000672.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8920/9781892005144.jpg,Practical Spirituality,Marshall B. Rosenberg,Paperback,4.0,6.58,$,9.3,9781892005144,Reference,dataset/Reference/0000673.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476740188.jpg,The Library Book,Susan Orlean,Hardback,4.0,18.37,$,27.5,9781476740188,Reference,dataset/Reference/0000674.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7946/9780794606039.jpg,Sri Lanka Travel Map,Periplus Editors,Sheet map,5.0,6.65,$,8.8,9780794606039,Reference,dataset/Reference/0000675.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472964052.jpg,Wisden Cricketers' Almanack 2019,Lawrence Booth,Hardback,5.0,53.94,$,67.9,9781472964052,Reference,dataset/Reference/0000676.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030234.jpg,The Penguin Dictionary of Mathematics,David Nelson,Paperback,4.5,13.94,$,16.0,9780141030234,Reference,dataset/Reference/0000677.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1993/9780199390038.jpg,The Real North Korea,Andrei Lankov,Paperback,4.0,11.8,$,13.9,9780199390038,Reference,dataset/Reference/0000678.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594745058.jpg,The Jane Austen Handbook,Margaret Sullivan,Hardback,4.0,13.45,$,16.0,9781594745058,Reference,dataset/Reference/0000679.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446521062.jpg,The Simple Abundance Journal of Gratitude,Sarah Ban Breathnach,Paperback,4.0,17.02,$,18.0,9780446521062,Reference,dataset/Reference/0000680.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571323883.jpg,QI: Advanced Banter,John Lloyd,Paperback,4.0,9.31,$,12.9,9780571323883,Reference,dataset/Reference/0000681.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691171692.jpg,Bitcoin and Cryptocurrency Technologies,Arvind Narayanan,Hardback,4.5,34.43,$,45.0,9780691171692,Reference,dataset/Reference/0000682.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521736503.jpg,The Cambridge Encyclopedia of Language,David Crystal,Paperback,4.5,51.02,$,,9780521736503,Reference,dataset/Reference/0000683.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7836/9781783609239.jpg,China's Asian Dream,Tom Miller,Paperback,4.0,18.55,$,,9781783609239,Reference,dataset/Reference/0000684.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5501/9780550142306.jpg,Chambers Dictionary of Etymology,Chambers,Hardback,4.5,52.85,$,,9780550142306,Reference,dataset/Reference/0000685.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7090/9780709082774.jpg,Lawyer's Latin,John Gray,Hardback,4.5,11.76,$,12.4,9780709082774,Reference,dataset/Reference/0000686.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7495/9780749575380.jpg,Europe Route Planner,AA Publishing,Sheet map,0.0,4.91,$,7.0,9780749575380,Reference,dataset/Reference/0000687.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4053/9781405336581.jpg,The New Children's Encyclopedia,DK,Hardback,4.5,28.13,$,,9781405336581,Reference,dataset/Reference/0000688.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6328/9781632869647.jpg,"Fewer, Better Things",Glenn Adamson,Hardback,3.5,21.12,$,24.0,9781632869647,Reference,dataset/Reference/0000689.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4833/9781483349800.jpg,The SAGE Handbook of Qualitative Research,Norman K. Denzin,Hardback,4.0,118.45,$,147.6,9781483349800,Reference,dataset/Reference/0000690.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2263/9780226321462.jpg,How We Became Posthuman,N. Katherine Hayles,Paperback,4.0,19.34,$,21.6,9780226321462,Reference,dataset/Reference/0000691.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143118237.jpg,Stones Into Schools,Greg Mortenson,Paperback,4.0,18.23,$,,9780143118237,Reference,dataset/Reference/0000692.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786576989.jpg,Lonely Planet Pocket Vancouver,Lonely Planet,Paperback,4.0,8.92,$,10.5,9781786576989,Reference,dataset/Reference/0000693.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9347/9781934770917.jpg,Majestic Traditional Silver-Edged Bible Tabs,Ellie Claire,Hardback,4.5,4.72,$,,9781934770917,Reference,dataset/Reference/0000694.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400069972.jpg,The Bed of Procrustes,Nassim Nicholas Taleb,Hardback,4.0,18.22,$,20.1,9781400069972,Reference,dataset/Reference/0000695.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2625/9780262535045.jpg,Post-Truth,Lee McIntyre,Paperback,4.0,13.04,$,15.0,9780262535045,Reference,dataset/Reference/0000696.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8516/9781851686308.jpg,Simply Complexity,Neil Johnson,Paperback,3.5,10.79,$,13.9,9781851686308,Reference,dataset/Reference/0000697.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5443/9781544331942.jpg,Leadership,Peter G. Northouse,Mixed media product,4.0,83.15,$,87.5,9781544331942,Reference,dataset/Reference/0000698.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7382/9780738202501.jpg,Match Wits With Mensa,Abbie Salny,Paperback,4.0,22.45,$,,9780738202501,Reference,dataset/Reference/0000699.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4084/9781408469880.jpg,A History Of The World,Neil MacGregor,CD-Audio,4.0,29.52,$,39.99,9781408469880,Reference,dataset/Reference/0000700.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8308/9780830814190.jpg,The IVP Bible Background Commentary: Old Testament,John Walton,Hardback,4.5,31.85,$,40.64,9780830814190,Reference,dataset/Reference/0000701.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6265/9781626564312.jpg,The Anatomy of Peace: Resolving the Heart of Conflict,The Arbinger Institute,Paperback,4.5,13.55,$,16.21,9781626564312,Reference,dataset/Reference/0000702.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787014572.jpg,Lonely Planet India Planning Map,Lonely Planet,Sheet map,0.0,5.17,$,6.2,9781787014572,Reference,dataset/Reference/0000703.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2410/9780241004371.jpg,Show and Tell,Dan Roam,Hardback,4.0,18.68,$,21.1,9780241004371,Reference,dataset/Reference/0000704.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804185622.jpg,What Would Jane Do?,Potter Style,Hardback,4.0,8.42,$,10.3,9780804185622,Reference,dataset/Reference/0000705.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008136666.jpg,Collins World Atlas: Complete Edition,Collins Maps,Hardback,5.0,67.07,$,,9780008136666,Reference,dataset/Reference/0000706.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5526/9781552662816.jpg,Research is Ceremony,Shawn Wilson,Paperback,4.5,16.88,$,20.1,9781552662816,Reference,dataset/Reference/0000707.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506336244.jpg,The Literature Review,Lawrence A. Machi,Paperback,3.5,27.79,$,31.5,9781506336244,Reference,dataset/Reference/0000708.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1991/9780199129683.jpg,Oxford IB Diploma Programme,Kawther Saa'd Aldin,Paperback,3.0,44.39,$,45.8,9780199129683,Reference,dataset/Reference/0000709.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7548/9780754819097.jpg,The Illustrated World Encyclopaedia of Insects,Martin Walters,Hardback,4.5,26.22,$,,9780754819097,Reference,dataset/Reference/0000710.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4709/9780470928080.jpg,The Consulting Bible,Alan Weiss,Paperback,4.0,14.67,$,17.1,9780470928080,Reference,dataset/Reference/0000711.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4704/9780470474242.jpg,Cryptography Engineering,Niels Ferguson,Paperback,4.0,34.41,$,47.1,9780470474242,Reference,dataset/Reference/0000712.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8048/9780804844581.jpg,North Korea Confidential,Daniel Tudor,Hardback,4.0,16.44,$,21.1,9780804844581,Reference,dataset/Reference/0000713.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5835/9781583551684.jpg,The Southern Night Sky,James Kavanagh,Pamphlet,5.0,6.4,$,,9781583551684,Reference,dataset/Reference/0000714.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8263/9780826317247.jpg,Wisdom Sits in Places,Keith H. Basso,Paperback,4.0,22.73,$,,9780826317247,Reference,dataset/Reference/0000715.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141014487.jpg,The Penguin Historical Atlas of Ancient Civilizations,John Haywood,Paperback,4.0,14.09,$,16.0,9780141014487,Reference,dataset/Reference/0000716.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1190/9781119003618.jpg,Qualitative Research,Sharan B. Merriam,Paperback,4.0,36.94,$,42.8,9781119003618,Reference,dataset/Reference/0000717.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9806/9780980639711.jpg,Contextual Wellbeing,Helen Street,Paperback,0.0,12.58,$,,9780980639711,Reference,dataset/Reference/0000718.jpg
